item,itemLabel
Q3960361,Signe_Baumane
Q21932479,James Reka
Q1433781,Hortensia_Fussy
Q86606338,Frank_L._Engle
Q7038032,Nina_Menkes
Q15438228,Nora_Twomey
Q21933677,Ponch Hawkes
Q16011854,Gretna_Campbell
Q87906208,Robert_Sowers
Q704123,Terence_Conran
Q6777473,Marty_Links
Q21934355,Ron Bechet
Q275748,Leonor_de_Almeida_Portugal,_Marquise_of_Alorna
Q102277228,James_Hubbell_(artist)
Q704230,John_Beazley
Q7919955,Venia_Bechrakis
Q21965074,Elson Aaron Kambalu
Q2257340,Sophia_Holt
Q43129882,Leonard_Edmondson
Q7046873,Noel_Carrington
Q2419755,Fiona_Tan
Q2197061,Michael Whelan
Q15133582,Aleida_Greve
Q101775699,Phil_Coy
Q7050131,Nora_Naranjo_Morse
Q5044454,Carol_M._Highsmith
Q21970638,Arthur Foord Hughes
Q7634090,Sue_Fuller
Q43134057,Warren_McArthur
Q7074679,Obed_Nicholls
Q4726004,Alice_Meichi_Li
Q2197592,Albert Servaes
Q12060446,Anna_Cornelia_Holt
Q29147712,Owen_Yalandja
Q707682,Amasis_Painter
Q3494925,Frederikke_Federspiel
Q21993958,James Ruddle
Q10380520,Teresa_Nunes_Alves_de_Sousa
Q94422140,Wesley_Tongson
Q7076825,Octavio_Zaya
Q3494893,Mary_Steen
Q21996067,Pat Larter
Q12089707,Irina_Vysheslavska
Q12631228,Frano_Menegello_Dinčić
Q7088202,Olivier_Zahm
Q3972695,Alice_Boner
Q21996107,Dorothy Braund
Q13560726,Sonia_Gechtoff
Q89398521,David_Zamora_Casas
Q7089670,Omar_D'León
Q6712380,M._Alice_LeGrow
Q21996312,Tancrède Melet
Q16013247,Lee_Godie
Q91934423,Mungurrawuy_Yunupingu
Q7101504,Oreithyia_painter
Q3817171,Juana_Borrero
Q21997649,Robert MacLaurin
Q16060076,Sarah_Setchel
Q90556173,Ken_Thaiday_Snr
Q710269,Albert_C._Barnes
Q3290540,Margaretta_Angelica_Peale
Q22000648,Rodney Charman
Q15997671,M._Evelyn_McCormick
Q96745371,Goh_Beng_Kwan
Q71126411,Nomsa_Manaka
Q6761488,Maria_Peale
Q22002960,Abdullah Al Saadi
Q13560754,Lucy_May_Stanton
Q95693822,John_Reno_Jackson
Q7123500,Paddy_Johnson
Q12321965,Kirsten_Klein
Q22002990,Matt Saunders
Q13521916,Mariquita_Jenny_Moberly
Q93317679,Sam_Lavigne
Q7129274,Pamela_Tudor-Craig
Q4993996,Rigmor_Mydtskov
Q22003062,Michael Albert
Q8267270,Nanne_Meyer
Q18507790,Antonio_Maria_Zanetti_(the_younger)
Q71336022,Jaime_Reyes_(skateboarder)
Q7530483,Sirkka-Liisa_Konttinen
Q22003177,Einat Arif-Galanti
Q13560751,Virginia_Richmond_Reynolds
Q98739422,Hiro_Ando
Q713959,Narcís_Monturiol
Q2224527,Sarah_W._Whitman
Q22003806,Jose-Maria Cundin
Q1443303,Alejandra_Ruddoff
Q96387273,Leo_Katz_(artist)
Q7153973,Paul_Thiebaud
Q7647821,Susan_Fereday
Q22004105,Douglas Walker
Q13560729,Cornelia_Ellis_Hildebrandt
Q94573926,Salvatore_Grippi
Q7155044,Pauline_Karpidas
Q535004,Fumiyo_Kōno
Q22004905,Behruz Heschmat
Q10530812,Lluïsa_Vidal
Q55218120,Frederick_Challener
Q7174071,Peter_Frank_(art_critic)
Q5338531,Edith_Dimock
Q22004922,Russell Shaw Higgs
Q13560736,Janice_Lowry
Q41791950,Ilan_Garibi
Q7174176,Peter_Garlake
Q4896484,Bessie_Marsh_Brewer
Q22005654,Susan G. Scott
Q3104171,Germaine_Chaumel
Q55218171,Gordon_Rayner
Q7175941,Peter_Moores_(businessman)
Q5147176,Collier_Schorr
Q22006192,Lauren Wildbolz
Q12060178,Claude_Raguet_Hirst
Q43127314,Mahjoub_Ben_Bella
Q7176044,Peter_Nahum
Q5338696,Edith_Woodman_Burroughs
Q22006975,Suzie Moncrieff
Q13560716,Emily_Newton_Barto
Q55218138,Gary_Lee-Nova
Q7176460,Peter_Proud
Q5362847,Elizabeth_Goodridge
Q22007134,Raaz Nathanshahi
Q13560698,Evelyn_Hunter_Nordhoff
Q43140131,Rob_Wynne
Q7182377,Phil_Sawdon
Q6780970,Mary_Willumsen
Q22007225,Daniel Oberti
Q13560692,Ellen_Lanyon
Q96876337,Ingólfur_Arnarsson
Q7183714,Philip_Hendy
Q4811431,Astrid_Kruse_Jensen
Q22007402,Oliver Peterson
Q16094237,Faye_Tso
Q98580893,Michael_Brewster_(artist)
Q7184110,Philip_Mould
Q4830917,Ayana_V._Jackson
Q22019095,Alexander J. Musgrove
Q13560719,Rosalind_Bengelsdorf
Q96483286,Albert_Yonathan_Setyawan
Q7187235,Phong_Bui
Q6781609,Marylyn_Dintenfass
Q22032584,Massa Lemu
Q13560764,Carol_Kreeger_Davidson
Q43138674,Donald_Teague
Q7192321,Pierre_Le_Guennec
Q16216100,Vian_Sora
Q2205603,Ernest Paul
Q16013108,Céline_Marie_Tabary
Q43135864,Arthur_Grover_Rider
Q72033,Dietrich_von_Bothmer
Q3237575,Li_Shuang_(artist)
Q22069407,Franz Fischnaller
Q2851193,Anne_Marguerite_Hyde_de_Neuville
Q55236223,Michael_E._Smith_(artist)
Q720401,Jean_Grolier_de_Servières
Q7171616,Petah_Coyne
Q22073790,Christopher Csíkszentmihályi
Q16195104,Siobhán_Hapaska
Q43136460,Fred_Grayson_Sayre
Q72274544,Amy_Meyers
Q1414605,Jette_Bang
Q22075520,Siân Grigg
Q18164387,Sonia_Lawson
Q43135472,Burt_Procter
Q7235885,Povilas_Budrys
Q6069105,Irene_Lieblich
Q22078114,Bradford J. Salamon
Q47481146,Helen_Binyon
Q100777842,Aaron_Li-Hill
Q72379089,George_Kirby_(curator)
Q3324025,Morgane_Tschiember
Q22085932,Dan Pyle
Q2302825,Sophie_Matisse
Q43132592,Cornelis_Kloos
Q7244265,Prince_Varughese_Thomas
Q6153502,Janet_Meakin_Poor
Q22088086,Tourmaline
Q16106987,Mildred_Howard
Q11343021,Ming_Wong
Q7273660,R._Guy_Cowan
Q15437713,Sara_Leighton
Q22088706,Michael Aaron Rockland
Q15993652,Adalin_Wichman
Q97956854,Paul_Whitman
Q72806240,Robert_E._Harrist
Q6187778,Jessie_Newbery
Q22095861,David Suter
Q11748803,Krystyna_Wróblewska
Q5931522,Georg_Lagerstedt
Q72810892,Jerome_Feldman
Q5257629,Denise_Brunkus
Q22114524,Nancy Dine
Q15972544,Juliet_Pannett
Q43133674,John_MacGilchrist
Q7282193,Rafael_Lopez_Guzman
Q2414037,Beryl_Korot
Q22121160,Jewyo Rhii
Q1982767,Ans_Wortel
Q77577084,Alexander_Kruse
Q7282438,Rafał_Jakubowicz
Q5566457,Gladys_Rockmore_Davis
Q22121236,Kasper Sonne
Q1725087,Margarete_Heymann
Q26263254,Zbigniew_Czech_(painter)
Q7283404,Rahim_Blak
Q7936689,Vita_Gollancz
Q22121902,Yantr
Q3063709,Fabienne_Verdier
Q98213890,Romano_Espinoza
Q7284809,Rainer_Crone
Q3491031,Sophie_Ristelhueber
Q22132964,Roy Jackson
Q15993186,Martyl_Langsdorf
Q98215654,Pedro_de_Matheu
Q7287912,Ralph_Nicholson_Wornum
Q6068789,Irena_Kazazić
Q22210996,Henri Foucault
Q13560740,Alice_Mason
Q60944302,Alberto_Egea
Q7288140,Ralph_T._Coe
Q5045378,Carolyn_Haywood
Q2221664,Richard Roland Holst
Q16007996,Nessa_Cohen
Q98215612,Hans_Swansee
Q7291622,Randall_Wiebe
Q3175994,Jeanne_Bonaparte
Q22236722,Jeroen Eisinga
Q15999102,Kate_Cory
Q52156955,Georgi_Karakashev
Q72961578,Jane_Blaffer_Owen
Q7087131,Olive_Biller
Q22236815,Silvia Gruner
Q13567655,Florence_Dreyfous
Q98215584,Mehmet_Saıp
Q7296393,Raven_Chacon
Q6779852,Mary_Jackson_(artist)
Q22236850,Heide Hinrichs
Q16030833,Florence_Esté
Q98649236,Mustajab_Shelle
Q72967201,Christopher_M._S._Johns
Q438825,Kitty_Crowther
Q2226717,Alfred Waud
Q15998390,Edith_Haworth
Q23989410,John_Sjösvärd
Q7297366,Ray_Cronin
Q3061388,Evelyn_Lambart
Q22276785,Alroy Jovi
Q13560767,Margaret_Hoard
Q29246865,Stig_Munthe-Sandberg
Q7297930,Ray_Parkin
Q5298316,Dorothy_Bohm
Q22276859,Steve Argyle
Q15999132,Margaret_Wendell_Huntington
Q43139626,Carlo_Vitale
Q7299861,Raúl_Zamudio
Q6759779,Margaret_Nowell_Graham
Q22277178,La Bronze
Q16007826,Edith_L._King
Q43133815,Corrado_Mancioli
Q7301650,Rebecca_Alban_Hoffberger
Q8072113,Zimei
Q22277282,CASisDEAD
Q15998409,Amy_Londoner
Q43132881,K._S._Kulkarni
Q73030210,Shauna_Richardson
Q4978954,Hilda_Sjölin
Q22277649,Dylan Gardner
Q3157759,Jacqueline_Marval
Q100249797,Titian_Ramsay_Peale_I
Q731430,Léonce_Bénédite
Q8075490,Zuzanna_Janin
Q22277835,Frenchie
Q16066760,Myra_Musselman-Carr
Q28836862,Felippe_Moraes
Q7318129,Reverend_Gadget
Q4749218,Amy_Gulick
Q22277861,Gagosh
Q13560703,Sally_Ryan
Q99398034,Takamizawa_Michinao
Q7324272,Richard_Boudet
Q5372412,Emily_Warren_(artist)
Q22278014,Phil Gray
Q13560746,Josephine_Paddock
Q94426937,Lim_Tzay_Chuen
Q7324901,Richard_Cork
Q4767013,Anna_Friberger
Q22278165,Snövit Hedstierna
Q15997836,May_Wilson_Preston
Q43131140,Nels_Hagerup
Q7325699,Richard_Fitzwilliams
Q7927017,Victoria_Russell
Q22278280,Ihab Amir
Q16003904,Katharine_Rhoades
Q55219246,Robert_Markle
Q7327794,Richard_Meyer_(academic)
Q6369717,Karen_Holtsmark
Q22278890,Juan Logan
Q16043612,Mary_Rogers_(artist)
Q101001226,Rio_Yañez
Q7327836,Richard_Minsky
Q4775590,Antoinette_LaFarge
Q22278945,M.E.D.
Q16008461,Frances_Simpson_Stevens
Q101094304,Paul_Devautour
Q7327934,Richard_Muhlberger
Q7030496,Nicomi_Nix_Turner
Q22278996,Amin Maher
Q15998029,Hilda_Ward
Q101835428,Preston_Wadley
Q7328366,Richard_Percival_Lister
Q5403117,Ethel_Franklin_Betts
Q22279048,Cedric Maridet
Q16107163,Audrey_Ushenko
Q101245786,Jos_Sances
Q7329026,Richard_Shone
Q5648889,Hannah_Maybank
Q22279205,Anders Midtgaard
Q13560709,Mary_Ann_Unger
Q102105620,Roy_Parkinson
Q7331584,Rick_Meyerowitz
Q6766212,Marjorie_Acker_Phillips
Q22279236,Kerry Mitchell
Q6567261,Kate_Steinitz
Q102225962,Hirokazu_Kosaka
Q733720,Michael_Fried
Q6688493,Louisa_Bertman
Q22279504,Orijit Sen
Q124528,Radka_Donnell
Q102615115,José_López_de_Victoria
Q73402577,Peter_H._Hassrick
Q5338642,Edith_Pfau
Q22279791,Shen Qibin
Q13560762,Cecile_Abish
Q50825682,Kimura_byol-nathalie_lemoine
Q7342088,Robert_Beverly_Hale
Q6405330,Kiera_Bennett
Q22279997,Rex
Q16210800,Paulina_Constancia
Q55616394,LaTurbo_Avedon
Q7342316,Robert_Brandon
Q7334551,Rina_Piccolo
Q22280263,Taslim Samji
Q15430608,Ellen_McMahon
Q60417240,Bunny_Michael
Q7344276,Robert_Farris_Thompson
Q6409418,Kim_Stringfellow
Q22280352,Havi Schanz
Q16213412,Colleen_Plumb
Q73729730,Edie_Fake
Q7346285,Robert_Kehlmann
Q1960569,Elena_Skuin
Q2228170,Saviniano Pérez
Q4402713,Serafima_Ryangina
Q7347680,Robert_Miller_(art_dealer)
Q4235319,Elena_Kostenko
Q2228607,Saadane Afif
Q17149225,Susan_Sills
Q7349308,Robert_Riviere
Q4226881,Marina_Kozlovskaya
Q2232238,John Baselmans
Q1986987,Nicole_Eisenman
Q7351542,Roberta_Smith
Q4232353,Tatiana_Kopnina
Q22337587,Andrew Wilf
Q16214801,Amy_Cutler
Q7352608,Robin_Lawrie
Q4232555,Maya_Kopitseva
Q2245400,Ejler Bille
Q14365355,Mary_Hoare
Q7352856,Robin_Warwick_Gibson
Q4242074,Ángela_de_la_Cruz
Q2249593,John Massis
Q23765682,Ashwini_Bhat
Q7358577,Roger_Mandle
Q3035091,Dominique_Darbois
Q2250741,Simon Hammelburg
Q16185469,Sandra_Meigs
Q7365164,Ronald_Pearsall
Q5451075,Fiona_Lowry
Q2260121,Joe Petagno
Q16121756,Liz_Magor
Q7365916,Ronnie_MacAskill
Q6530882,Leslie_Hewitt
Q226053,Félix Luna
Q6574272,Paloma_Varga_Weisz
Q73717701,Chantal_Youdum
Q5338575,Edith_Hughes_(architect)
Q2261698,Tomoko Fuse
Q16012293,Jeannette_Genius_McKean
Q7373780,Royal_B._Farnum
Q16209427,Indrani_Pal-Chaudhuri
Q2263671,Peder Aadnes
Q13377800,Mari_Gerekmezyan
Q7374075,Royal_Cortissoz
Q4763199,Angie_Elizabeth_Brooksby
Q22667053,Rebecca Salter
Q4074925,Tatiana_Badanina
Q7380325,Rupert_Maas
Q4726763,Aline_Rhonie
Q22671365,Sonia Landy Sheridan
Q13476183,Edith_Soterius_von_Sachsenheim
Q7383419,Ruthven_Todd
Q4262020,Tuija_Lindström
Q2269029,Danny Devos
Q2177753,Ruth_Rogers-Altmann
Q7403898,Saleh_Barakat
Q6488566,Lara_Merrett
Q2272504,Serge Stauffer
Q16193534,Graziella_Curreli
Q7405202,Sally_Lilienthal
Q6558370,Lisa_Roet
Q2274519,Andreas Schotel
Q1930439,Michal_Rovner
Q7407467,Sam_Fink
Q6151213,Jane_Burton
Q2277202,Princess Marie of Orléans
Q16185407,Juana_Alicia
Q7410727,Samuel_Adams_Green
Q4750495,Ana_Sacerdote
Q2277538,Shawn Martinbrough
Q16150183,Angélica_Argüelles_Kubli
Q7413397,San_Base
Q6375504,Kate_Geraghty
Q2285439,Jaap Drupsteen
Q16214218,Monika_Steiner
Q7422530,Sarah_Lewis_(professor)
Q3740118,Fatimah_Tuggar
Q2287470,Simon Faithfull
Q16196311,Holly_Van_Voast
Q7422836,Sarah_Thornton
Q7148725,Patty_Prather_Thum
Q22908623,Maureen Selwood
Q13560688,Adelaide_Hiebel
Q7429180,Sayed_Nafees_al-Hussaini
Q15030551,Mary_Harrison_(artist)
Q22916713,Marisa Gonzalez
Q16243000,Rosa_Castillo_(artist)
Q7435480,Scot_Ritchie
Q7421632,Sara_Garden_Armstrong
Q22948375,Khaled Ramadan
Q16203326,Sophie_Prieur
Q744488,Champfleury
Q7279417,Rachel_Sussman
Q22948666,Mohammed Ahmed Ibrahim
Q16854333,Petronilla_Tovo
Q74463030,Harold_Diamond
Q5297409,Dora_Holzhandler
Q22949079,Hussain Sharif
Q16733933,Adrienne_Outlaw
Q74614477,Harrikrisna_Anenden
Q4742292,Amelia_R._Coats
Q22949308,Zahed Sultan
Q14644870,Dina_Goldstein
Q74666069,Peter_Tomory
Q6896458,Mollie_Tomlin
Q22957970,Julia Santos Solomon
Q16190401,Tatyana_Fazlalizadeh
Q7487231,Shalini_Ganendra
Q4982628,Hildegard_Thorell
Q22958429,Hermes Arroyo
Q15109566,Eve_Kirk
Q7490858,Shaun_Gladwell
Q4945507,Fredrika_Eleonora_von_Düben
Q22958547,Lily Benson
Q16209285,Anastasia_Chernyavsky
Q7494439,Sheperd_Paine
Q5044963,Caroline_Armington
Q22958836,Cesar Conde
Q15999592,Hortense_Gordon
Q7495434,Sherry_Wolf
Q5221638,Daphne_Todd
Q22958926,Ulysses Davis
Q4970064,Anna_Nordlander
Q7498869,Shirley_Thomson
Q4768585,Anne_Magill
Q22959258,Adam Samuel Goldman
Q4980198,Agnes_Steineger
Q7505944,Shyam_Telikicherla
Q3001903,Cozue_Takagi
Q22959337,Mike Gustovich
Q16200808,Rebecca_Chamberlain
Q75135618,Priscilla_Pitts
Q4301592,Valentina_Monakhova
Q22962608,Frances Elizabeth Wynne
Q16105357,Jennifer_Hornyak
Q7517687,Simeonie_Keenainak
Q4312303,Vera_Nazina
Q22966821,Amaruk Caizapanta
Q16186594,Katherine_Bowling
Q7518486,Simon_Coates_(artist)
Q15435949,Margaret_Ponce_Israel
Q22978214,Kapwani Kiwanga
Q12951038,Beatrice_Morgari
Q75185985,Alice_Wilson_Frothingham
Q5548194,Georgie_Ripper
Q229875,Hortense de Beauharnais
Q16059800,Clementina_Morgari_Lomazzi
Q75195344,Jane_Farver
Q4766556,Ann_Mary_Newton
Q229948,Holly Madison
Q1884735,Hannie_Bal
Q75239273,Rosario_Nadal
Q456369,Gabriela_Dauerer
Q23001666,Alice on the Roof
Q16240560,Autumn_de_Forest
Q7529579,William_Elford
Q13560738,Ethel_Magafan
Q23007615,Andrea Crespo
Q17011449,Concordia_Scott
Q75372512,Charles_Tracy_(art_historian)
Q443272,Princess_Marie_Alexandrine_of_Saxe-Weimar-Eisenach
Q23007732,Lauren Kalman
Q15109569,Laura_Oldfield_Ford
Q75413958,Mary_Benedict_Cushing
Q6808740,Megan_Rye
Q23008533,Jud Yalkut
Q16221383,Nahoko_Kojima
Q75434139,Ann_Compton_(art_historian)
Q4400089,Kapitolina_Rumiantseva
Q23009553,Lia Cook
Q16196380,Margaret_Boozer
Q75538244,Faissol_Gnonlonfin
Q4399541,Maria_Rudnitskaya
Q23010075,Rose-Lynn Fisher
Q16106465,Betty_Spindler
Q75615284,Virginia_M._Zabriskie
Q514082,Margel_Hinder
Q23011235,Yolanda Andrade
Q16104669,Louise_Goodman_(artist)
Q75638083,Katharine_Fremantle
Q4163906,Irina_Dobrekova
Q2301268,Llewellynn Jewitt
Q16092084,Malcah_Zeldis
Q75736,Georg_Kaspar_Nagler
Q4749349,Amy_Pleasant
Q23013734,Reinhold Marxhausen
Q16242816,Olga_Dondé
Q75768501,Eugenia_Rasponi
Q3135502,Hikaru_Nakamura_(artist)
Q23013779,Dorothy Ochtman
Q16012289,Maureen_Patey_Eyre_Proudman
Q7606121,Stefan_Hechenberger
Q4109367,Nina_Veselova
Q23014893,Linda Armstrong
Q16016126,Fiore_de_Henriquez
Q76073672,Frida_Mond
Q6796507,May_H._Gilruth
Q23015060,Lani Maestro
Q11875240,Leena_Luostarinen
Q7610564,Stephen_Snoddy
Q5364817,Ellen_Eagle
Q23016665,Mary Walling Blackburn
Q15429725,Helen_Khal
Q76145,Hermann_Theodor_Hettner
Q4944556,Emilie_Demant_Hatt
Q23016677,Boyfriend
Q8085022,Adelheid_Dietrich
Q7614882,Steven_Johnson_Leyba
Q338559,Dorothy_Iannone
Q230173,Kari Byron
Q16152005,Mirta_Toledo
Q76193716,Amy_Lyford
Q7498848,Shirley_Silvey
Q23018096,Bob Rob Medina
Q9155841,Anna_Ziaja
Q7626871,Stuart_Morgan_(art_critic)
Q3374228,Pegeen_Vail_Guggenheim
Q23018294,Michelle Holzapfel
Q17013502,Véréna_Paravel
Q7635714,Sukanta_Basu
Q7934740,Virginie_Bovie
Q23020692,Willie Wayne Young
Q16844408,Estelle_Nathan
Q76451809,Blanche-Augustine_Camus
Q4075591,Evgenia_Baykova
Q23020729,Hannah Greely
Q15429607,Dorothea_Sharp
Q76466649,Walther_Lauffs
Q4100881,Zlata_Bizova
Q23020798,Ian Gardiner
Q16059497,Florence_MacKubin
Q7647604,Susan_Bradshaw
Q6862710,Mina_Nouri
Q23020859,Reverend A. W. Nix
Q16106973,Sharron_Ahtone_Harjo
Q7648517,Susan_Weber_(historian)
Q4895502,Bertha_Lum
Q23020872,Jeanne Randolph
Q16193951,Siona_Benjamin
Q76490792,Adrian_Sassoon
Q4767166,Anna_Klingmann
Q23020921,Victoria Thorson
Q52451212,Emma_Black
Q76496755,Robert_L._Levers,_Jr.
Q4194478,Maria_Zubreeva
Q23022960,John Christie
Q15972357,Rosa_Branson
Q7660825,Sylvester_Rosa_Koehler
Q5397961,Esin_Turan
Q23023023,Sheila Shaen Orr
Q12037649,Miluše_Poupětová
Q7668203,T._D._Kendrick
Q4897563,Beth_Krommes
Q23023034,Thomas James Reddy
Q15995922,Florence_Koehler
Q766863,Auguste_Pellerin
Q16216091,Alexia_Sinclair
Q23035661,Anne Jolliffe
Q1419288,Molly_Cramer
Q7668677,T._S._R._Boase
Q3489136,Solange_Bertrand
Q2303860,Jiro Yoshihara
Q15999282,Cathleen_Mann
Q7673961,Taco_Dibbits
Q6774612,Martha_Wilson
Q23044819,Choi Byung-hoon
Q16014815,Pegaret_Anthony
Q767883,Joseph_Gantner
Q5571674,Yurie_Nagashima
Q23044820,Jung Hee Choi
Q17002882,Helena_of_Egypt
Q76803089,Melanie_Keen
Q6153478,Janet_M._Anderson
Q23044847,Lee Hun-chung
Q15999212,Anita_Willets-Burnham
Q769190,Paolo_Alessandro_Maffei
Q2997327,Corinne_Day
Q23044865,Park Hang-ryul
Q16937338,Kora_of_Sicyon
Q7703690,Terrie_Sultan
Q7367166,Rosalba_Pedrina
Q23048816,Eve Aschheim
Q16066105,Catherine_Andras
Q77043172,Jantsankhorol_Erdenebayar
Q5052088,Catharina_Peeters
Q23048911,Arash Karimi
Q16150386,Natasha_Allegri
Q7705021,Terry_Smith_(artist)
Q7647909,Susan_Hacker_Stang
Q23050164,Naomi Uman
Q16093676,Maite_Delteil
Q77352968,Robert_Flynn_Johnson
Q4720593,Alexandra_Bradshaw
Q23056397,Codex Urbanus
Q12286799,Mina_Karadžić
Q77585689,Carmen_C._Bambach
Q177588,Fang_Zhaoling
Q23057926,Mary Dodson
Q16065891,Marguerite_Vincent_Lawinonkié
Q7781963,Theodore_Reff
Q7685132,Tara_Seibel
Q23059289,Stefanie Sargnagel
Q3086480,Françoise_Duparc
Q7782308,Theophilus_Johnson
Q5517138,Gail_O'Hara
Q23068099,Ruud Jan Kokke
Q15109563,Ray_Howard-Jones
Q7782854,Theresa_Cameron
Q545984,Gabriele_von_Lutzau
Q230817,Devon Aoki
Q15926230,Alba_Calderón
Q7790707,Thomas_Hinton_(printer)
Q4761631,Anelia_Pavlova
Q230868,Louise Élisabeth of France
Q15110006,MadC
Q7791351,Thomas_Johnson_(designer)
Q7916248,Varvara_Baruzdina
Q23092045,Stephanie Rothenberg
Q15078999,Barbara_Árnason
Q7791490,Thomas_Kensett
Q430667,Astrid_Sampe
Q2309478,Nicholas Nixon
Q16107446,Nancy_Buchanan
Q7791819,Thomas_Letts
Q5899180,Hope_Bourne
Q231472,Corinne Bailey Rae
Q15997643,Abby_Williams_Hill
Q7792662,Thomas_N._Armstrong_III
Q6696576,Luchita_Hurtado
Q2316873,Rob Scholte
Q10733112,An-My_Lê
Q7792692,Thomas_Negovan
Q7916033,Varnette_Honeywood
Q23198862,Oresegun Olumide
Q16019096,Erlund_Hudson
Q7792920,Thomas_P._Campbell
Q1338053,Emma_Körner
Q232171,Nora Zehetner
Q16983419,Gail_Wight
Q7803166,Tim_Benton
Q7961520,Waldine_Tauch
Q232340,Edie Sedgwick
Q4428845,Élisabeth_Sonrel
Q7803893,Tim_Marlow
Q922536,Sarah_Jackson_(artist)
Q232674,Minka Kelly
Q16105766,Herlinda_Sánchez_Laurel
Q7803934,Tim_McCreight
Q5354345,Eleanor_Norcross
Q23301480,Ruth Lingford
Q16105971,Judith_Bernstein
Q7804513,Tim_Wonnacott
Q4273726,Tjaarke_Maas
Q23302873,Camille Patha
Q15116549,Frances_Richards_(British_artist)
Q7809162,Tirdad_Zolghadr
Q7421732,Sara_Page
Q23303182,Kyunghwa Lee
Q16012739,Dorothy_Bordass
Q7809958,Tithonos_Painter
Q437939,Erika_Abels_d'Albert
Q23303202,Jennifer Wen Ma
Q15104969,Alice_De_Wolf_Kellogg
Q78108,Julius_Meier-Graefe
Q7493064,Sheila_Healey
Q23303234,Laleh Mehran
Q15104964,Amanda_Brewster_Sewell
Q7816226,Tom_Honeyman
Q4726269,Alicia_Leeke
Q23304315,Nuwa Wamala Nnyanzi
Q2693042,Mary_Lizzie_Macomber
Q78172365,Ziaʾ_al-Saltaneh
Q528501,Liliana_Porter
Q23304472,Jean Claude Wouters
Q16005785,Jean_Pond_Miner_Coburn
Q78173849,Lourinda_Bray
Q4887336,Benedicte_Wrensted
Q23304571,Margaret Paraskos
Q16026322,Anna_Woodward
Q78373561,Walter_Spink
Q5703547,Helena_Bulaja
Q23304600,Elliott Arkin
Q16066823,Alice_Rideout
Q7876410,Ubaldo_Vitali
Q434041,Aya_Nakahara
Q23304603,Louisiana Bendolph
Q2670892,Maria_Margaretha_van_Os
Q79008,Otto_Pächt
Q5129302,Claudine_Bouzonnet-Stella
Q2330985,Adamson-Eric
Q16007501,Valetta_Swann
Q7901244,Ursula_Hoff
Q7301740,Rebecca_Fortnum
Q2332695,Charles Ricketts
Q16221287,Amy_Feldman
Q790291,Barbara_Polla
Q13560758,Jessica_Voorsanger
Q2338098,Barend Christiaan van Calker
Q15133592,Sara_Saftleven
Q79147,Emilie_Louise_Flöge
Q4725930,Alice_Instone
Q2339401,Prince Andrew Romanov
Q16097543,Beatriz_Zamora
Q7934253,Virginia_Dwan
Q4859068,Barbara_Kuit
Q23409619,Johanna Calle
Q15999409,Gwen_Barringer
Q7934404,Virginia_Mecklenburg
Q4943051,Franciska_Clausen
Q23409720,He Chengyao
Q16015561,Frances_Macdonald_(English_artist)
Q7965199,Walter_Hussey
Q6547702,Lilian_May_Miller
Q23409740,Lino DiSalvo
Q16106096,Mimi_Smith_(artist)
Q7965324,Walter_Keane
Q5363185,Elizabeth_McDonald
Q23413103,Kukuli Velarde
Q16733264,Pamela_Nelson
Q7965974,Walter_Rinder
Q5086094,Charlotte_Piepenhagen
Q23414344,Jacqueline Lacasa
Q16106302,Charlotte_Johnson_Wahl
Q7966058,Walter_Samuel,_2nd_Viscount_Bearsted
Q4739420,Amalie_Mánesová
Q23414725,Bharti Dayal
Q16195365,Tracy_Mackenna
Q7966122,Walter_Shaw_Sparrow
Q6688759,Louise_Gibson_Annand
Q23414885,Vennala Mohan
Q16105875,Cynthia_Carlson
Q8008998,William_Fermor,_1st_Baron_Leominster
Q5254155,Della_Burford
Q23415354,Samara Golden
Q1451293,Françoise_Sullivan
Q8010075,William_Graham_(Glasgow_MP)
Q4768387,Anne_Goldthwaite
Q23415381,Shiro Takatani
Q16185442,Li_Xiuqin
Q8010775,William_Hamlin
Q453775,Fernande_Olivier
Q23416560,Maya Sumbadze
Q19592298,Kim_Lim
Q8010845,William_Harbutt
Q2449349,Lique_Schoot
Q23417092,Tam Van Tran
Q16241319,Karen_Balauf_Delaney
Q8013125,William_Ivins_Jr.
Q7940542,Zdenka_Braunerová
Q23417109,Tuan Mami
Q15997394,Paule_Gobillard
Q8013355,William_J._Toye
Q4776234,Antonia_Eiriz
Q23417143,Addie Wagenknecht
Q16031493,Anna_Huntington_Stanley
Q8017903,William_Arnett
Q18098337,Dawn_Kasper
Q23418587,Loui Jover
Q16065653,Cornelia_Aletta_van_Hulst
Q8017904,William_S._Bartman
Q6551561,Linda_Fleming
Q23418595,Sadie Lee
Q20994026,Dorothea_Warren_O'Hara
Q8018328,William_Sharp_(surgeon)
Q1891002,Manon_Kahle
Q23418767,Miriam Ginestier
Q91862,Barbara_Klemm
Q8018962,William_Suhr
Q467474,Gerður_Helgadóttir
Q23418770,Lynne Harlow
Q16006542,Grace_Clements_(artist)
Q8019059,William_T._Evans
Q5401258,Esther_Newport
Q2344286,Natori Shunsen
Q16018486,Alice_Kagawa_Parrott
Q8019181,William_Tassie
Q6709227,Lynn_Stern
Q234454,Bridget Marquardt
Q16092045,Deborah_Sussman
Q8019380,William_Thompson_Walters
Q4768347,Anne_Frances_Byrne
Q2346461,Michael O'Brien
